# Time (seconds),f0,f1,f2
0.0099999,-0.5107421875,0.328125,0.490478515625
0.029999900000000003,-0.546142578125,0.385986328125,0.51171875
0.0499999,-0.98583984375,0.603515625,0.609375
0.0699999,-1.35107421875,0.644775390625,0.51416015625
0.08999990000000001,-1.43701171875,0.470703125,0.318603515625
0.10999990000000001,-1.42578125,0.395751953125,0.208251953125
0.1299999,-1.068115234375,0.010009765625,-0.038818359375
0.14999990000000002,-0.5185546875,-0.16650390625,-0.319091796875
0.1699999,-0.224365234375,-0.2548828125,-0.0341796875
0.1899999,-0.094970703125,0.041015625,0.1484375
0.20999990000000002,-0.094970703125,0.041015625,0.1484375
0.2299999,-0.167724609375,0.160400390625,0.081787109375
0.2499999,-0.0048828125,0.19189453125,0.02001953125
0.2699999,0.427490234375,0.1494140625,0.070556640625
0.28999990000000003,0.82470703125,0.098388671875,0.009765625
0.3099999,0.628173828125,0.011962890625,-0.005126953125
0.3299999,0.17724609375,0.030029296875,0.03173828125
0.34999990000000003,0.037109375,0.03271484375,0.021484375
0.3699999,-0.0283203125,0.138916015625,-0.02587890625
0.3899999,-0.052734375,0.314697265625,-0.057373046875
0.40999990000000003,0.113037109375,0.49169921875,-0.02294921875
0.4299999,0.3896484375,0.7216796875,0.033935546875
0.4499999,0.5849609375,0.984130859375,0.068359375
0.4699999,0.62353515625,1.42529296875,0.0205078125
0.4899999,0.62353515625,1.42529296875,0.0205078125
0.5099999,0.543701171875,1.5361328125,0.025390625
0.5299999,0.690673828125,1.48583984375,-0.010009765625
0.5499999,0.4384765625,1.20654296875,0.006591796875
0.5699999,0.189208984375,0.527099609375,-0.03857421875
0.5899998999999999,-0.284423828125,-0.54248046875,-0.198974609375
0.6099998999999999,-0.677001953125,-1.84814453125,-0.388671875
0.6299999,-1.10107421875,-3.177978515625,-0.532958984375
0.6499999,-1.382568359375,-4.41650390625,-0.59326171875
0.6699999,-1.2900390625,-5.2392578125,-0.579345703125
0.6899999,-1.08154296875,-5.262451171875,-0.528564453125
0.7099999,-0.84716796875,-4.860595703125,-0.489013671875
0.7299998999999999,-0.84716796875,-4.860595703125,-0.489013671875
0.7499998999999999,-1.12255859375,-5.378173828125,-0.25390625
0.7699999,-1.308837890625,-6.45458984375,-0.203125
0.7899999,-1.275634765625,-6.912353515625,-0.412841796875
0.8099999,-1.1142578125,-6.804443359375,-0.468017578125
0.8299999,-0.76806640625,-6.77783203125,-0.34130859375
0.8499998999999999,-0.9677734375,-6.32275390625,-0.257568359375
0.8699998999999999,-1.434326171875,-5.4072265625,-0.07861328125
0.8899999,-1.434326171875,-5.4072265625,-0.07861328125
0.9099999,-1.4951171875,-4.349609375,0.38037109375
0.9299999,-0.765869140625,-3.205322265625,0.830078125
0.9499999,-0.384765625,-2.046630859375,0.938720703125
0.9699998999999999,-0.078125,-0.198974609375,0.47021484375
0.9899998999999999,-0.078125,-0.198974609375,0.47021484375
1.0099999,0.5234375,0.366943359375,0.13330078125
1.0299999,0.475341796875,0.294189453125,0.049560546875
1.0499999,0.058837890625,0.343994140625,0.122802734375
1.0699999,-0.207275390625,0.5283203125,0.257080078125
1.0899999,-0.349365234375,0.605224609375,0.291259765625
1.1099999,-0.29931640625,0.5146484375,0.163818359375
1.1299999,-0.09814453125,0.380126953125,0.013916015625
1.1499999,0.09228515625,0.28857421875,-0.10546875
1.1699998999999999,0.104248046875,0.246826171875,-0.142333984375
1.1899998999999999,-0.030029296875,0.20556640625,-0.108642578125
1.2099999,-0.024169921875,0.13427734375,-0.09765625
1.2299999,-0.033935546875,0.09619140625,-0.080078125
1.2499999,-0.058349609375,0.114501953125,-0.043701171875
1.2699999,-0.089599609375,0.153564453125,-0.0263671875
1.2899999,-0.045654296875,0.184814453125,-0.055419921875
1.3099999,0.0556640625,0.191650390625,-0.0888671875
1.3299999,0.02783203125,0.140869140625,-0.104736328125
1.3499999,-0.04931640625,0.1630859375,-0.085205078125
1.3699999,-0.060791015625,0.287353515625,-0.034912109375
1.3899999,-0.096435546875,0.44384765625,-0.06494140625
1.4099999,0.03271484375,0.591796875,-0.163330078125
1.4299998999999999,0.19091796875,0.80712890625,-0.195556640625
1.4499999,0.329833984375,1.103515625,-0.09375
1.4699999,0.322509765625,1.468994140625,0.083740234375
1.4899999,0.217529296875,1.92041015625,0.26611328125
1.5099999,0.16357421875,2.46826171875,0.29052734375
1.5299999,0.2978515625,3.10546875,0.07763671875
1.5499999,0.49560546875,3.996337890625,-0.254638671875
1.5699999,0.891357421875,5.010498046875,-0.62451171875
1.5899999,1.3291015625,5.94873046875,-0.878173828125
1.6099999,1.76806640625,6.81298828125,-0.984130859375
1.6299999,2.038818359375,7.263916015625,-0.920166015625
1.6499999,2.13037109375,7.608642578125,-1.024658203125
1.6699999,1.706787109375,7.999755859375,-0.959228515625
1.6899998999999999,0.861328125,7.999755859375,-0.66845703125
1.7099999,0.4970703125,7.999755859375,-0.024658203125
1.7299999,0.36767578125,7.999755859375,0.97900390625
1.7499999,0.008056640625,7.999755859375,1.731201171875
1.7699999,0.294677734375,7.999755859375,2.37353515625
1.7899999,0.832763671875,6.250244140625,2.637939453125
1.8099999,1.687255859375,4.6787109375,1.824462890625
1.8299999,1.348388671875,3.960693359375,1.05859375
1.8499999,0.427490234375,3.4541015625,0.5361328125
1.8699999,-0.2265625,2.96435546875,0.173828125
1.8899999,-0.50439453125,2.2138671875,-0.04296875
1.9099999,-0.29736328125,1.430908203125,-0.143798828125
1.9299998999999999,-0.201171875,0.776611328125,-0.091552734375
1.9499999,0.012939453125,0.311279296875,0.01611328125
1.9699999,-0.011474609375,-0.01318359375,0.106689453125
1.9899999,0.190673828125,-0.17919921875,0.15771484375
2.0099999,0.161865234375,-0.23046875,0.11669921875
2.0299999,0.08984375,-0.254150390625,0.00927734375
2.0499999,-0.015380859375,-0.21728515625,-0.094970703125
2.0699999,-0.0673828125,-0.210693359375,-0.1572265625
2.0899999,-0.101318359375,-0.193359375,-0.173828125
2.1099999,-0.11376953125,-0.1513671875,-0.104736328125
2.1299999,-0.09033203125,-0.080078125,-0.05078125
2.1499999,-0.039794921875,-0.039306640625,-0.06005859375
2.1699999,-0.02490234375,0.01611328125,-0.10107421875
2.1899999,-0.023193359375,0.006591796875,-0.147216796875
2.2099999,-0.016357421875,-0.146240234375,-0.240478515625
2.2299999,0.007080078125,-0.43896484375,-0.34765625
2.2499999,-0.054931640625,-0.765869140625,-0.414794921875
2.2699999,-0.106201171875,-1.143798828125,-0.4521484375
2.2899999,-0.18115234375,-1.62646484375,-0.507080078125
2.3099999,-0.251220703125,-2.23681640625,-0.590087890625
2.3299999,-0.215576171875,-2.887451171875,-0.620849609375
2.3499999,-0.190673828125,-3.466552734375,-0.64306640625
2.3699999,-0.130126953125,-4.07080078125,-0.689697265625
2.3899999,-0.060791015625,-6.03369140625,-0.543701171875
2.4099999,-0.114990234375,-7.09033203125,-0.573974609375
2.4299999,-0.114990234375,-7.09033203125,-0.573974609375
2.4499999,-0.7265625,-7.654296875,-0.763916015625
2.4699999,-1.644775390625,-7.770263671875,-0.9091796875
2.4899999,-2.111083984375,-7.803955078125,-0.68115234375
2.5099999,-1.9873046875,-8,-0.120849609375
2.5299999,-1.184814453125,-8,-0.192626953125
2.5499999,-1.07275390625,-7.933837890625,-0.439208984375
2.5699999,-1.783935546875,-7.3154296875,-0.237548828125
2.5899999,-1.515380859375,-7.19775390625,-0.02001953125
2.6099999,-1.31884765625,-6.81689453125,0.029052734375
2.6299999,-1.415283203125,-5.80419921875,-0.088134765625
2.6499999,-0.9345703125,-4.4912109375,-0.12255859375
2.6699999,-0.324951171875,-3.224853515625,-0.0419921875
2.6899999,0.24462890625,-2.5498046875,-0.0556640625
2.7099999,0.3857421875,-2.11962890625,-0.0302734375
2.7299999,0.261962890625,-1.781494140625,0.212158203125
2.7499999,-0.316650390625,-1.183837890625,0.5751953125
2.7699999,-0.245849609375,-0.54443359375,0.645263671875
2.7899999,-0.245849609375,-0.54443359375,0.645263671875
2.8099999,0.114990234375,-0.439208984375,0.48681640625
2.8299999,0.10107421875,-0.167724609375,0.375732421875
2.8499999,0.09716796875,0.095947265625,0.206787109375
2.8699999,0.14501953125,0.1875,-0.048828125
2.8899999,0.14501953125,0.1875,-0.048828125
2.9099999,0.097412109375,0.049072265625,-0.06103515625
2.9299999,-0.06982421875,-0.0302734375,0.03369140625
2.9499999,-0.11669921875,-0.04541015625,0.049560546875
2.9699999,-0.160400390625,0.04931640625,0.01171875
2.9899999,0.07275390625,-0.01953125,-0.11474609375
3.0099999,0.098876953125,0.016845703125,-0.1572265625
3.0299999,-0.08642578125,0.132080078125,0.0458984375
